,CC_As,Nombres_As,Apellidos_As,Correo_As,Genero_As,Telefono_As,Fecha_Naci_As,Edad_As,Estado_As,Estado_Gratui_As,Estado_Civil_As,Id_Us
4549,2335654261,Andrea Guadalupe,Armengol Escalona,andrea.armengol@hotmail.com,F,0912318688,1987-11-16,35,Activo,Sin gratuidad,Viudo/a,712612e4-74f4-11ed-8667-0242ac1c000c
4550,1388093097,Alberto Florentino,Quero Echevarría,alberto.quero@hotmail.com,M,0967947914,1998-01-19,24,Activo,Perdida gratuidad temporal,Union Libre,71261334-74f4-11ed-8667-0242ac1c000c
4551,913397976,Juan José Edmundo,Dominguez Montenegro,juan josé.dominguez@hotmail.com,M,0964283577,2003-02-25,19,Inactivo,Gratuidad,Divorciado,7126138e-74f4-11ed-8667-0242ac1c000c
4552,386027652,Bautista Lisandro,Guijarro Arnal,bautista.guijarro@hotmail.com,M,0975113106,1996-01-04,26,Inactivo,Gratuidad,Casado/a,712613d4-74f4-11ed-8667-0242ac1c000c
4553,1160525321,Gonzalo Ulises,Higueras Manuel,gonzalo.higueras@hotmail.com,M,0931073824,1984-09-15,38,Activo,Perdida gratuidad temporal,Divorciado,7126141a-74f4-11ed-8667-0242ac1c000c
4554,604967845,María Del Carmen Coral,Espada Poza,maría del carmen.espada@hotmail.com,F,0935718501,1995-06-03,27,Activo,Perdida gratuidad temporal,Viudo/a,71261456-74f4-11ed-8667-0242ac1c000c
4555,621735043,Renato Adelardo,Pastor Camino,renato.pastor@hotmail.com,M,0908228714,2006-10-18,16,Activo,Sin gratuidad,Viudo/a,7126149c-74f4-11ed-8667-0242ac1c000c
4556,2420139541,María Carmen Anunciación,Galván Pujadas,maría carmen.galván@hotmail.com,F,0918404195,1982-06-08,40,Activo,Perdida gratuidad temporal,Casado/a,712614d8-74f4-11ed-8667-0242ac1c000c
4557,268429831,Isidora Teodora,Guitart Montesinos,isidora.guitart@hotmail.com,F,0981841666,1986-07-20,36,Activo,Perdida gratuidad temporal,Casado/a,7126151e-74f4-11ed-8667-0242ac1c000c
4558,701465060,Domitila Mirta,Hierro Abascal,domitila.hierro@hotmail.com,F,0976249176,2006-07-29,16,Inactivo,Sin gratuidad,Union Libre,7126155a-74f4-11ed-8667-0242ac1c000c
4559,136974030,Leyre Elena,Andrés Donaire,leyre.andrés@hotmail.com,F,0917444678,1987-02-03,35,Inactivo,Sin gratuidad,Union Libre,712615a0-74f4-11ed-8667-0242ac1c000c
4560,2459140356,Estela Fernanda,Gallego Solano,estela.gallego@hotmail.com,F,0974557889,2005-06-09,17,Inactivo,Gratuidad,Viudo/a,712615e6-74f4-11ed-8667-0242ac1c000c
4561,1062688890,Calixta Sarita,Santana Baños,calixta.santana@hotmail.com,F,0917247418,1998-05-02,24,Inactivo,Gratuidad,Soltero/a,71261622-74f4-11ed-8667-0242ac1c000c
4562,1037052578,Marisa María Fernanda,Amador Medina,marisa.amador@hotmail.com,F,0907975668,1991-11-07,31,Activo,Sin gratuidad,Divorciado,71261668-74f4-11ed-8667-0242ac1c000c
4563,1707470973,Mariano Armando,Nogueira Requena,mariano.nogueira@hotmail.com,M,0963083487,2001-02-21,21,Inactivo,Gratuidad,Viudo/a,712616a4-74f4-11ed-8667-0242ac1c000c
4564,526693629,Tiburcio Fausto,Llopis Solano,tiburcio.llopis@hotmail.com,M,0940179014,1980-02-19,42,Activo,Perdida gratuidad temporal,Union Libre,712616ea-74f4-11ed-8667-0242ac1c000c
4565,2271075456,Lázaro Paco,Ávila Vallejo,lázaro.ávila@hotmail.com,M,0960582606,1987-02-24,35,Activo,Perdida gratuidad temporal,Union Libre,7126173a-74f4-11ed-8667-0242ac1c000c
4566,745445577,Claudio Jose Luis,Córdoba Landa,claudio.córdoba@hotmail.com,M,0917466602,1987-02-18,35,Activo,Sin gratuidad,Soltero/a,71261780-74f4-11ed-8667-0242ac1c000c
4567,170753978,Jerónimo Rufino,Cid Bermúdez,jerónimo.cid@hotmail.com,M,0991606059,1990-05-31,32,Activo,Gratuidad,Divorciado,712617c6-74f4-11ed-8667-0242ac1c000c
4568,566412362,Emelina Nuria,Arévalo Cortes,emelina.arévalo@hotmail.com,F,0983360049,1998-11-16,24,Inactivo,Perdida gratuidad temporal,Union Libre,71261820-74f4-11ed-8667-0242ac1c000c
4569,301600621,Eric Félix,Mena Buendía,eric.mena@hotmail.com,M,0969515411,1980-12-04,42,Inactivo,Sin gratuidad,Casado/a,71261866-74f4-11ed-8667-0242ac1c000c
4570,1645066259,Matías Artemio,Mayol Chacón,matías.mayol@hotmail.com,M,0958608074,1990-03-19,32,Activo,Perdida gratuidad temporal,Casado/a,712618ac-74f4-11ed-8667-0242ac1c000c
4571,2155085454,Vasco Godofredo,Soriano Pedrosa,vasco.soriano@hotmail.com,M,0968890172,1981-09-02,41,Activo,Sin gratuidad,Union Libre,712618f2-74f4-11ed-8667-0242ac1c000c
4572,1698847730,Rodolfo Vicente,Miró Gual,rodolfo.miró@hotmail.com,M,0995630436,1998-07-30,24,Inactivo,Sin gratuidad,Union Libre,7126192e-74f4-11ed-8667-0242ac1c000c
4573,1744719661,Anunciación Sofía,Caballero Sala,anunciación.caballero@hotmail.com,F,0990972074,1998-05-14,24,Activo,Gratuidad,Soltero/a,7126197e-74f4-11ed-8667-0242ac1c000c
4574,1647928244,Juan Amador,Ribera Hierro,juan.ribera@hotmail.com,M,0962828779,1996-05-19,26,Inactivo,Gratuidad,Divorciado,712619c4-74f4-11ed-8667-0242ac1c000c
4575,2037240058,Evita Elisabet,Aliaga Benitez,evita.aliaga@hotmail.com,F,0925551666,1997-08-13,25,Activo,Gratuidad,Soltero/a,71261a14-74f4-11ed-8667-0242ac1c000c
4576,1910629553,Maxi Petrona,Cazorla Esparza,maxi.cazorla@hotmail.com,F,0928001409,1983-06-25,39,Inactivo,Gratuidad,Union Libre,71261a5a-74f4-11ed-8667-0242ac1c000c
4577,2238465889,Luís Dani,Plaza Palma,luís.plaza@hotmail.com,M,0990138976,1984-06-13,38,Inactivo,Perdida gratuidad temporal,Casado/a,71261a96-74f4-11ed-8667-0242ac1c000c
4578,1658119300,Gracia Fanny,Checa Rueda,gracia.checa@hotmail.com,F,0930547165,1991-11-16,31,Activo,Gratuidad,Viudo/a,71261adc-74f4-11ed-8667-0242ac1c000c
4579,2191647611,María Pilar Rita,Porcel Valls,maría pilar.porcel@hotmail.com,F,0953097212,1983-09-03,39,Activo,Sin gratuidad,Divorciado,71261b18-74f4-11ed-8667-0242ac1c000c
4580,1588432976,Alexandra Petrona,Campos Miralles,alexandra.campos@hotmail.com,F,0971710860,2002-06-28,20,Inactivo,Perdida gratuidad temporal,Casado/a,71261b68-74f4-11ed-8667-0242ac1c000c
4581,2439562379,Encarnita Ignacia,Rubio Herranz,encarnita.rubio@hotmail.com,F,0964194649,2002-11-24,20,Activo,Sin gratuidad,Viudo/a,71261bae-74f4-11ed-8667-0242ac1c000c
4582,856370078,Rosario Carmina,Rovira Andrade,rosario.rovira@hotmail.com,F,0931739760,2000-10-19,22,Inactivo,Sin gratuidad,Union Libre,71261bf4-74f4-11ed-8667-0242ac1c000c
4583,927893596,Fidela Lidia,Estevez Aragonés,fidela.estevez@hotmail.com,F,0923449625,2003-07-26,19,Inactivo,Gratuidad,Casado/a,71261c3a-74f4-11ed-8667-0242ac1c000c
4584,487539463,Reina Etelvina,Carvajal Sans,reina.carvajal@hotmail.com,F,0933364760,1982-03-19,40,Inactivo,Sin gratuidad,Soltero/a,71261c80-74f4-11ed-8667-0242ac1c000c
4585,2056175139,Ana Belén María,Aranda Verdú,ana belén.aranda@hotmail.com,F,0943390174,1987-06-25,35,Activo,Perdida gratuidad temporal,Casado/a,71261d48-74f4-11ed-8667-0242ac1c000c
4586,1673441382,Leandro David,Laguna Verdú,leandro.laguna@hotmail.com,M,0992793652,1997-05-02,25,Inactivo,Gratuidad,Casado/a,71261d98-74f4-11ed-8667-0242ac1c000c
4587,1527056858,Bautista Chus,Grande Bello,bautista.grande@hotmail.com,M,0905200766,1999-07-11,23,Activo,Perdida gratuidad temporal,Soltero/a,71261dde-74f4-11ed-8667-0242ac1c000c
4588,2397525741,Vera Flavia,Valderrama Múñiz,vera.valderrama@hotmail.com,F,0954143690,1992-03-26,30,Activo,Perdida gratuidad temporal,Casado/a,71261e1a-74f4-11ed-8667-0242ac1c000c
4589,1812272273,Benigna Lupe,Guzmán Posada,benigna.guzmán@hotmail.com,F,0927455042,2000-06-24,22,Activo,Gratuidad,Union Libre,71261e60-74f4-11ed-8667-0242ac1c000c
4590,1867376184,Felicia Adelaida,Torrijos Barral,felicia.torrijos@hotmail.com,F,0968355061,1990-04-05,32,Inactivo,Perdida gratuidad temporal,Viudo/a,71261f5a-74f4-11ed-8667-0242ac1c000c
4591,2484022994,Salomé Mayte,Camino Crespi,salomé.camino@hotmail.com,F,0928165332,1997-01-30,25,Activo,Perdida gratuidad temporal,Divorciado,71261fe6-74f4-11ed-8667-0242ac1c000c
4592,339927156,Almudena Lucila,Raya Rosselló,almudena.raya@hotmail.com,F,0905801591,1996-11-05,26,Inactivo,Sin gratuidad,Casado/a,71262036-74f4-11ed-8667-0242ac1c000c
4593,990874767,Encarnación Gisela,Calvo Mármol,encarnación.calvo@hotmail.com,F,0948207528,1998-07-05,24,Inactivo,Sin gratuidad,Viudo/a,7126207c-74f4-11ed-8667-0242ac1c000c
4594,1520007512,Dulce Ariadna,Adán Roig,dulce.adán@hotmail.com,F,0958856976,1980-12-18,41,Activo,Gratuidad,Divorciado,712620c2-74f4-11ed-8667-0242ac1c000c
4595,1819254283,Zoraida Custodia,Escalona Alcolea,zoraida.escalona@hotmail.com,F,0981363946,2003-07-24,19,Activo,Gratuidad,Viudo/a,7126211c-74f4-11ed-8667-0242ac1c000c
4596,1142939621,Iván Fabricio,Alcántara Nebot,iván.alcántara@hotmail.com,M,0972747853,1984-04-30,38,Activo,Gratuidad,Soltero/a,71262162-74f4-11ed-8667-0242ac1c000c
4597,1369268907,Eli Alicia,Morillo Río,eli.morillo@hotmail.com,F,0995385078,2000-05-18,22,Inactivo,Sin gratuidad,Union Libre,712621a8-74f4-11ed-8667-0242ac1c000c
4598,1864543374,Jacobo Amor,Piñol Ponce,jacobo.piñol@hotmail.com,M,0972390941,1985-10-25,37,Inactivo,Perdida gratuidad temporal,Soltero/a,712621ee-74f4-11ed-8667-0242ac1c000c
4599,767386038,Nieves Paulina,Lara Leon,nieves.lara@hotmail.com,F,0919540581,2003-07-22,19,Inactivo,Sin gratuidad,Viudo/a,71262234-74f4-11ed-8667-0242ac1c000c
4600,1669049392,Miguel Curro,Somoza Pla,miguel.somoza@hotmail.com,M,0908727739,1993-04-03,29,Activo,Perdida gratuidad temporal,Divorciado,7126227a-74f4-11ed-8667-0242ac1c000c
4601,1134503730,Rogelio Fermín,Gutierrez Folch,rogelio.gutierrez@hotmail.com,M,0967581898,2003-01-19,19,Activo,Gratuidad,Viudo/a,712622b6-74f4-11ed-8667-0242ac1c000c
4602,1504030490,José Ángel Cleto,Sureda Bou,josé ángel.sureda@hotmail.com,M,0989713099,1987-09-26,35,Activo,Perdida gratuidad temporal,Union Libre,7126231a-74f4-11ed-8667-0242ac1c000c
4603,1014716643,Rocío Andrea,Río Vigil,rocío.río@hotmail.com,F,0983088036,1985-08-02,37,Activo,Perdida gratuidad temporal,Casado/a,71262360-74f4-11ed-8667-0242ac1c000c
4604,984500354,Sol Clarisa,Cornejo Ledesma,sol.cornejo@hotmail.com,F,0942377509,1995-10-16,27,Inactivo,Sin gratuidad,Viudo/a,712623a6-74f4-11ed-8667-0242ac1c000c
4605,1304571801,Cayetano Desiderio,Vara Andres,cayetano.vara@hotmail.com,M,0993956280,2005-09-15,17,Inactivo,Sin gratuidad,Casado/a,712623ec-74f4-11ed-8667-0242ac1c000c
4606,238638702,Francisca Adelaida,Manuel Moles,francisca.manuel@hotmail.com,F,0998229082,1981-04-16,41,Inactivo,Gratuidad,Casado/a,71262432-74f4-11ed-8667-0242ac1c000c
4607,810895801,Piedad Palmira,Llanos Ayllón,piedad.llanos@hotmail.com,F,0961347546,1989-11-30,33,Inactivo,Perdida gratuidad temporal,Soltero/a,71262482-74f4-11ed-8667-0242ac1c000c
4608,382668744,Mercedes Adela,Vargas Soria,mercedes.vargas@hotmail.com,F,0953686840,2001-08-20,21,Activo,Gratuidad,Union Libre,712624c8-74f4-11ed-8667-0242ac1c000c
4609,468146001,Inmaculada Almudena,Santiago Elías,inmaculada.santiago@hotmail.com,F,0928393203,1994-04-29,28,Inactivo,Perdida gratuidad temporal,Viudo/a,71262522-74f4-11ed-8667-0242ac1c000c
4610,2017309617,Román Benigno,Fiol Canals,román.fiol@hotmail.com,M,0964973433,1980-10-10,42,Inactivo,Perdida gratuidad temporal,Divorciado,71262568-74f4-11ed-8667-0242ac1c000c
4611,1078969215,Luciano Feliciano,Corominas Chacón,luciano.corominas@hotmail.com,M,0919733101,1986-08-11,36,Inactivo,Perdida gratuidad temporal,Union Libre,712625ae-74f4-11ed-8667-0242ac1c000c
4612,1328070291,Etelvina Carla,Rubio Cáceres,etelvina.rubio@hotmail.com,F,0977228144,1986-11-23,36,Inactivo,Sin gratuidad,Divorciado,712625f4-74f4-11ed-8667-0242ac1c000c
4613,2366403953,Julieta Tatiana,Nevado Estevez,julieta.nevado@hotmail.com,F,0959895541,1997-01-04,25,Inactivo,Perdida gratuidad temporal,Union Libre,7126263a-74f4-11ed-8667-0242ac1c000c
4614,771644095,Rómulo Severino,Vendrell Macias,rómulo.vendrell@hotmail.com,M,0915736124,1988-05-05,34,Inactivo,Perdida gratuidad temporal,Casado/a,7126269e-74f4-11ed-8667-0242ac1c000c
4615,1594180712,Morena Ramona,Izquierdo Mora,morena.izquierdo@hotmail.com,F,0938230975,1988-08-25,34,Activo,Perdida gratuidad temporal,Divorciado,712626e4-74f4-11ed-8667-0242ac1c000c
4616,2133724194,Sol Juana,Lerma Pombo,sol.lerma@hotmail.com,F,0985446049,1982-05-01,40,Activo,Perdida gratuidad temporal,Soltero/a,7126272a-74f4-11ed-8667-0242ac1c000c
4617,1350788210,Santiago Aureliano,Pinto Goicoechea,santiago.pinto@hotmail.com,M,0982175271,2001-12-10,20,Inactivo,Perdida gratuidad temporal,Union Libre,71262770-74f4-11ed-8667-0242ac1c000c
4618,1861234447,Susanita Bernardita,Arias Ferrer,susanita.arias@hotmail.com,F,0935360224,2005-01-31,17,Inactivo,Perdida gratuidad temporal,Soltero/a,712627b6-74f4-11ed-8667-0242ac1c000c
4619,246294520,Brunilda Trinidad,Santos Rosa,brunilda.santos@hotmail.com,F,0920523536,1980-10-07,42,Activo,Perdida gratuidad temporal,Union Libre,71262810-74f4-11ed-8667-0242ac1c000c
4620,1097881393,Montserrat María Ángeles,Puente Jordá,montserrat.puente@hotmail.com,F,0953885646,1990-06-28,32,Inactivo,Perdida gratuidad temporal,Casado/a,71262856-74f4-11ed-8667-0242ac1c000c
4621,127869818,Candelaria Julieta,Sancho Serna,candelaria.sancho@hotmail.com,F,0910297641,1982-11-12,40,Inactivo,Sin gratuidad,Casado/a,7126289c-74f4-11ed-8667-0242ac1c000c
4622,1913479105,Josefa Inés,Villena Mayo,josefa.villena@hotmail.com,F,0941178622,2000-10-11,22,Activo,Sin gratuidad,Union Libre,712628d8-74f4-11ed-8667-0242ac1c000c
4623,875608865,Jovita Eliana,Mendizábal Luz,jovita.mendizábal@hotmail.com,F,0930608026,2002-04-26,20,Activo,Sin gratuidad,Viudo/a,7126291e-74f4-11ed-8667-0242ac1c000c
4624,1447963732,Anastasio Nando,Requena López,anastasio.requena@hotmail.com,M,0985023959,1995-11-09,27,Activo,Sin gratuidad,Divorciado,71262964-74f4-11ed-8667-0242ac1c000c
4625,2341185447,Eulalia Narcisa,Galán Solera,eulalia.galán@hotmail.com,F,0963699342,2001-10-26,21,Activo,Perdida gratuidad temporal,Soltero/a,712629aa-74f4-11ed-8667-0242ac1c000c
4626,711229538,Tania Amor,Simó Ayllón,tania.simó@hotmail.com,F,0913489725,1999-06-08,23,Activo,Sin gratuidad,Soltero/a,712629f0-74f4-11ed-8667-0242ac1c000c
4627,1953667356,Darío Berto,Moliner Ocaña,darío.moliner@hotmail.com,M,0995434709,1980-06-04,42,Activo,Sin gratuidad,Viudo/a,71262a36-74f4-11ed-8667-0242ac1c000c
4628,1616053852,Edu Valentín,Río Rosado,edu.río@hotmail.com,M,0958540444,1988-03-04,34,Activo,Gratuidad,Union Libre,71262a72-74f4-11ed-8667-0242ac1c000c
4629,1168435398,Paz Modesta,Alcaraz Lasa,paz.alcaraz@hotmail.com,F,0956550794,1985-08-15,37,Inactivo,Sin gratuidad,Union Libre,71262ac2-74f4-11ed-8667-0242ac1c000c
4630,2472040870,América Águeda,Fernandez Maldonado,américa.fernandez@hotmail.com,F,0977437978,1982-10-15,40,Inactivo,Gratuidad,Union Libre,71262b08-74f4-11ed-8667-0242ac1c000c
4631,2193342879,Luciana Casandra,Oller Clavero,luciana.oller@hotmail.com,F,0968192050,1983-05-25,39,Activo,Perdida gratuidad temporal,Viudo/a,71262b58-74f4-11ed-8667-0242ac1c000c
4632,786284533,Nicolasa Paca,Barragán Lobo,nicolasa.barragán@hotmail.com,F,0919275114,1992-04-10,30,Inactivo,Perdida gratuidad temporal,Divorciado,71262b9e-74f4-11ed-8667-0242ac1c000c
4633,248712060,Carmela Encarna,Badía Leon,carmela.badía@hotmail.com,F,0965025821,1984-10-26,38,Activo,Gratuidad,Casado/a,71262bda-74f4-11ed-8667-0242ac1c000c
4634,2162818548,Inés Blanca,Benavente Pedro,inés.benavente@hotmail.com,F,0987716439,1989-12-30,32,Inactivo,Sin gratuidad,Divorciado,71262c2a-74f4-11ed-8667-0242ac1c000c
4635,713647794,Alicia Fidela,Cobos Mulet,alicia.cobos@hotmail.com,F,0943751856,1981-12-29,40,Activo,Gratuidad,Viudo/a,71262c70-74f4-11ed-8667-0242ac1c000c
4636,652118861,Ismael Carmelo,Álvarez Rebollo,ismael.álvarez@hotmail.com,M,0937181601,1987-09-23,35,Activo,Perdida gratuidad temporal,Casado/a,71262cca-74f4-11ed-8667-0242ac1c000c
4637,2190307543,Cebrián Prudencio,Porcel Aguilera,cebrián.porcel@hotmail.com,M,0984257625,1995-07-17,27,Inactivo,Gratuidad,Union Libre,71262d1a-74f4-11ed-8667-0242ac1c000c
4638,779735837,Agapito Aarón,Menendez Castillo,agapito.menendez@hotmail.com,M,0970690121,1995-03-08,27,Activo,Sin gratuidad,Casado/a,71262d6a-74f4-11ed-8667-0242ac1c000c
4639,115654934,Alex Toni,Avilés Lobo,alex.avilés@hotmail.com,M,0914192951,2002-09-01,20,Activo,Sin gratuidad,Divorciado,71262da6-74f4-11ed-8667-0242ac1c000c
4640,1702025279,Rosalía Alejandra,Bayón Vigil,rosalía.bayón@hotmail.com,F,0966180889,1987-11-29,35,Activo,Sin gratuidad,Divorciado,71262dec-74f4-11ed-8667-0242ac1c000c
4641,259642544,Ramón Jacobo,Royo Gaya,ramón.royo@hotmail.com,M,0931079414,2006-07-03,16,Activo,Sin gratuidad,Viudo/a,71262e32-74f4-11ed-8667-0242ac1c000c
4642,1671329906,Omar Ignacio,Bou Ocaña,omar.bou@hotmail.com,M,0947161253,1999-12-21,22,Inactivo,Gratuidad,Union Libre,71262e78-74f4-11ed-8667-0242ac1c000c
4643,240996095,Fortunata Jennifer,Soria Fuentes,fortunata.soria@hotmail.com,F,0942176406,2002-02-24,20,Inactivo,Sin gratuidad,Soltero/a,71262ebe-74f4-11ed-8667-0242ac1c000c
4644,109935472,Tito Calixto,Cid Manso,tito.cid@hotmail.com,M,0982756126,1994-03-31,28,Activo,Gratuidad,Casado/a,71262efa-74f4-11ed-8667-0242ac1c000c
4645,1989110210,Maxi Eva María,Verdugo Chacón,maxi.verdugo@hotmail.com,F,0963010629,2001-02-20,21,Inactivo,Perdida gratuidad temporal,Union Libre,71262f40-74f4-11ed-8667-0242ac1c000c
4646,969935547,Bartolomé Edelmiro,Guillen Bárcena,bartolomé.guillen@hotmail.com,M,0921282632,1985-01-02,37,Inactivo,Sin gratuidad,Viudo/a,71262f7c-74f4-11ed-8667-0242ac1c000c
4647,1356246878,Florinda Luz,Huerta Córdoba,florinda.huerta@hotmail.com,F,0963706731,1996-05-04,26,Inactivo,Gratuidad,Divorciado,71262fc2-74f4-11ed-8667-0242ac1c000c
4648,2321359839,Gertrudis Fabiana,Lluch Infante,gertrudis.lluch@hotmail.com,F,0993850343,1981-04-30,41,Inactivo,Sin gratuidad,Union Libre,71262ffe-74f4-11ed-8667-0242ac1c000c
4649,364748317,Jorge Reyes,Pineda Bautista,jorge.pineda@hotmail.com,M,0947862474,1984-10-02,38,Activo,Sin gratuidad,Viudo/a,71263044-74f4-11ed-8667-0242ac1c000c
4650,2265374759,Emperatriz Viviana,Saura Saldaña,emperatriz.saura@hotmail.com,F,0905085768,2000-03-11,22,Inactivo,Perdida gratuidad temporal,Viudo/a,712630c6-74f4-11ed-8667-0242ac1c000c
4651,2443607385,María José Florentina,Nieto Torrijos,maría josé.nieto@hotmail.com,F,0933728001,2004-12-28,17,Activo,Perdida gratuidad temporal,Union Libre,7126310c-74f4-11ed-8667-0242ac1c000c
4652,1305076635,Blas Pedro,Salvà Arenas,blas.salvà@hotmail.com,M,0978075342,1994-06-23,28,Activo,Sin gratuidad,Soltero/a,71263152-74f4-11ed-8667-0242ac1c000c
4653,1201632487,Reinaldo Lope,Cabanillas García,reinaldo.cabanillas@hotmail.com,M,0925845278,1996-09-02,26,Inactivo,Perdida gratuidad temporal,Soltero/a,712631b6-74f4-11ed-8667-0242ac1c000c
4654,1756986825,Yésica Adela,Barrera Chico,yésica.barrera@hotmail.com,F,0907579095,1988-06-09,34,Activo,Gratuidad,Casado/a,7126322e-74f4-11ed-8667-0242ac1c000c
4655,156226813,Sebastián Loreto,Olivera Bonet,sebastián.olivera@hotmail.com,M,0961142472,1996-02-13,26,Inactivo,Perdida gratuidad temporal,Soltero/a,71263274-74f4-11ed-8667-0242ac1c000c
4656,652982043,Aníbal Gervasio,Llanos Campo,aníbal.llanos@hotmail.com,M,0918098998,1985-07-27,37,Activo,Perdida gratuidad temporal,Viudo/a,712632ba-74f4-11ed-8667-0242ac1c000c
4657,1087036571,Raimundo Ramón,Vizcaíno Gonzalo,raimundo.vizcaíno@hotmail.com,M,0995070188,1997-07-31,25,Inactivo,Perdida gratuidad temporal,Casado/a,71263300-74f4-11ed-8667-0242ac1c000c
4658,360293638,Sigfrido Jesús,Zaragoza Quirós,sigfrido.zaragoza@hotmail.com,M,0921888830,1981-03-29,41,Inactivo,Perdida gratuidad temporal,Viudo/a,71263346-74f4-11ed-8667-0242ac1c000c
4659,405648721,Leonor Ágata,Franch López,leonor.franch@hotmail.com,F,0976943600,1993-07-26,29,Inactivo,Gratuidad,Divorciado,71263382-74f4-11ed-8667-0242ac1c000c
4660,295334570,Juan Francisco Anacleto,Gimeno Donaire,juan francisco.gimeno@hotmail.com,M,0967911891,1984-04-09,38,Activo,Sin gratuidad,Divorciado,712633c8-74f4-11ed-8667-0242ac1c000c
4661,2476491303,Belén Dora,Pont Farré,belén.pont@hotmail.com,F,0946745638,1991-02-03,31,Activo,Perdida gratuidad temporal,Union Libre,71263404-74f4-11ed-8667-0242ac1c000c
4662,1370246254,Román Mateo,Talavera Dueñas,román.talavera@hotmail.com,M,0919778346,1992-03-24,30,Activo,Gratuidad,Viudo/a,7126344a-74f4-11ed-8667-0242ac1c000c
4663,1728781059,Régulo Fabricio,Cornejo Hoyos,régulo.cornejo@hotmail.com,M,0948203834,1997-09-17,25,Activo,Gratuidad,Divorciado,71263486-74f4-11ed-8667-0242ac1c000c
4664,620613849,Gerónimo Jose Ramón,Pineda Páez,gerónimo.pineda@hotmail.com,M,0928641615,1996-03-07,26,Inactivo,Gratuidad,Soltero/a,712634cc-74f4-11ed-8667-0242ac1c000c
4665,1616066996,Catalina Jesusa,Jáuregui Batalla,catalina.jáuregui@hotmail.com,F,0930429688,1981-01-30,41,Inactivo,Gratuidad,Viudo/a,71263512-74f4-11ed-8667-0242ac1c000c
4666,1834797409,Rómulo Calisto,Mariño Ferrández,rómulo.mariño@hotmail.com,M,0968660338,1989-11-02,33,Inactivo,Sin gratuidad,Soltero/a,71263558-74f4-11ed-8667-0242ac1c000c
4667,1048235118,Chema Rubén,Pardo Puga,chema.pardo@hotmail.com,M,0976549348,1992-12-09,29,Activo,Gratuidad,Divorciado,7126359e-74f4-11ed-8667-0242ac1c000c
4668,786666911,Jennifer Zaira,Camino Moya,jennifer.camino@hotmail.com,F,0979202057,1982-09-15,40,Activo,Gratuidad,Viudo/a,712635da-74f4-11ed-8667-0242ac1c000c
4669,798983915,Apolonia Elvira,Valcárcel Mosquera,apolonia.valcárcel@hotmail.com,F,0922422015,1980-06-26,42,Inactivo,Sin gratuidad,Divorciado,71263620-74f4-11ed-8667-0242ac1c000c
4670,917462787,Yolanda Camila,Jordán Andrade,yolanda.jordán@hotmail.com,F,0954540162,1996-08-18,26,Inactivo,Perdida gratuidad temporal,Union Libre,71263698-74f4-11ed-8667-0242ac1c000c
4671,351371308,Espiridión Edgardo,Águila Sáenz,espiridión.águila@hotmail.com,M,0973718466,2004-01-31,18,Activo,Sin gratuidad,Divorciado,712636de-74f4-11ed-8667-0242ac1c000c
4672,2406481121,Jenny Josefa,Nieto Carnero,jenny.nieto@hotmail.com,F,0972225165,1991-01-21,31,Inactivo,Gratuidad,Casado/a,71263724-74f4-11ed-8667-0242ac1c000c
4673,173003161,Dolores Odalys,Cabrero Herrera,dolores.cabrero@hotmail.com,F,0943939203,1995-11-28,27,Activo,Perdida gratuidad temporal,Soltero/a,7126376a-74f4-11ed-8667-0242ac1c000c
4674,2344371985,Marcela Ramona,Mancebo Castilla,marcela.mancebo@hotmail.com,F,0903641573,1986-11-20,36,Activo,Sin gratuidad,Divorciado,712637b0-74f4-11ed-8667-0242ac1c000c
4675,1506012906,Lina Nayara,Naranjo Antón,lina.naranjo@hotmail.com,F,0972311699,1981-09-14,41,Inactivo,Gratuidad,Viudo/a,712637f6-74f4-11ed-8667-0242ac1c000c
